feature_1,feature_2,feature_3,feature_4,target
-1.4203500044565853,-0.8215299700238887,0.7006757960143721,-1.8075645625025651,1
-0.7762574476229582,-0.7118028267274414,-1.4586883708137224,-1.3659406468881268,0
1.491951968681751,0.25272204007187216,0.5620466143165451,-1.4064056647544239,1
-0.4348057196282785,-1.1937557381367714,1.0083749232613373,1.4244098909827125,2
-0.2906251977470208,0.3701764246044623,1.836088843811631,1.1678755838544543,2
-2.7810600579839924,-1.8945439047890646,1.3463572244485222,-2.201930681879109,1
-0.31088131730797,-0.2163288972655708,-2.1777004296686355,-1.3153271833765534,0
-1.350311104313365,-1.2876749263820975,1.3120141077233125,-0.4885197977394341,1
-0.2766965757779486,-4.461882016355514,-0.5191235357668904,-0.45945953745259005,2
-2.702321415737186,-2.32157648303307,2.362015588582019,1.3559469335810626,0
-1.1597234746697889,-0.8103256477936841,-0.32701533274153327,0.009266166024752387,0
-1.330420970695568,-0.8909623734792342,1.1930890568225345,-0.2634757942234758,1
-2.324044988645456,-1.3273968896289676,2.5436740535588345,-0.3928266332300957,0
-2.709196956226696,-0.5314557918874434,0.40818716676339784,0.844994308525501,1
-1.625301085927588,-1.0772481481071876,0.9777926257914473,-0.5304363965531855,1
-0.9654562007450751,-2.0072056753777074,0.5244636489220895,0.6500169173574906,2
-0.44379740705144655,-1.375585754741854,-2.7496655315993337,-3.274812460117907,0
0.3489407740922503,0.5516408372973942,2.346665649615976,1.284537007803721,2
1.013862475956858,-1.0150588442682107,1.0400759862933626,1.6681603699488656,2
-1.8646687807462832,-3.3322366225074784,-0.8448223440135125,-0.6508212184130697,2
-1.9861642359144276,-2.1981023227228063,0.04298280158033008,1.1926640015442547,2
-0.7229369912098144,-1.1526602574351419,0.8154405666844471,0.2190099103253933,2
-0.11649524685897672,-1.2978984647287497,-3.9322357317446954,-1.7062339666604536,0
-0.938289790014501,0.037782551402889775,-0.3864947900806973,-0.24577823650859565,0
-1.5729541742172723,-0.8757244346469886,0.924365440248481,0.4650775891721476,2
1.0533123352029095,0.6051325832293133,-4.947865023348086,-2.580594233603771,0
-0.7739837871278163,-1.3579797006842265,0.5946350063907453,-1.970431198669584,1
-2.200133881712146,-2.303456444467031,1.6985046173648897,-1.5132768646921315,1
-1.8142874628038062,-0.9410383540978001,1.3882833132739063,-2.288399874883748,1
-0.9462069796184961,-0.2686199949952397,1.246756707742356,0.8656857745605899,2
-1.6229669788483676,-1.2791924233510166,1.1172025630931954,-0.8632904358262766,1
-0.828225678834823,-2.003977960501561,0.6966724393061725,1.004180480389807,2
-2.349746657874739,-1.3296535479342335,2.481961175329046,-0.0024374912971455442,0
-1.9127189089305388,-1.3208596018095433,0.8058485535341415,-1.8792343342290838,1
-0.6400796856013269,-2.0253081054966144,1.2781950862356626,0.1955365091907657,2
-1.2302189587628543,0.9171729030640194,2.2966640437571506,1.6909501201905925,2
-0.5227237832402154,-1.269964091605087,1.2448103283225542,0.1596292159961228,1
-4.02948189670572,-1.5056630621247518,1.2247472310642618,-3.388845049173411,1
-0.050589026711759466,-0.8987082032165434,1.6301410022971017,2.1743703877187412,1
-0.1066367209025838,-0.6786193882388781,0.6877436928267927,-0.3097483131601304,1
-1.1691895554478324,-0.9609716487788162,-0.6958114421112784,0.12448469192179923,0
-2.5251222599986693,-2.6440068332313427,0.8014723479653373,0.5275238898851238,1
-1.904997115089226,-2.428574722563508,0.1269957612391479,-0.5458450221131319,2
-1.9679033961183507,-1.9299727038634706,0.6589751631294724,-1.2570039110551057,1
1.290729728801447,-0.8797698567838235,0.8307134956718965,1.4811501550628372,1
-0.35422270272328216,-0.1507809697324325,-2.0875307402334116,-1.016756039196756,0
-1.3134988476366316,0.3601414649798067,1.849216045718772,1.8637359667812459,2
-2.1395830605936634,-1.0856399606407938,0.47913900375506124,0.8937332510093148,2
-0.02980014576677048,-1.348891438138646,1.640691964775236,1.6397381005255887,2
-0.06989673992011158,-0.5462729581298051,1.3802907695602067,1.2736427870959426,2
-0.2967477230001331,-2.259026913907421,0.7907228082576857,-0.836002331196153,1
-0.9515151882243988,-0.7140969711756432,1.551305200659939,-1.2153810142060302,1
-0.20373328424492765,-0.14233037033688367,-2.793881908221518,-1.3926890447299702,0
-1.6945674832497912,0.9845177553500748,1.9967173994536285,1.4372312868688315,2
0.337930013914604,0.9293992193768641,-2.2709770390033173,-2.3297233144898253,0
0.15996573685199822,0.15582458333259774,2.743105066551803,1.6926860773375836,2
-3.0914918801990074,-0.9006744794805509,0.011540867721848369,0.35369866798232374,2
0.18777494574705034,0.1841785785293344,-3.2619432575515623,-1.6558592355290866,0
-2.427923756443456,-0.9579626652700142,0.47108541177925956,0.8035272263175727,2
-2.3419106132647167,-1.9565265023347622,0.25994311854927155,0.018227159914491642,2
-0.1429395213087722,0.5546811201457389,2.1461438043751633,0.7573332122945488,2
-1.160860309742076,-0.8973789479104385,-0.8378736018222048,0.37666068598980673,0
-1.2950908731066328,-1.5486379819486125,0.9647464163115806,0.27190063926637387,1
-0.8098271761489276,-1.1851464438211308,0.5324008787775951,-0.40851471497531544,1
-1.694897342341425,-1.3494228256750533,0.15411630081101602,0.5565061877972388,0
-0.6028454217158927,-0.754142960255287,-1.4639409723598034,-2.076553270891388,0
-1.2344820737110318,-2.051526995739128,-0.0329862669194223,0.5052053583579919,2
-1.5343552275667123,-0.8631974310677417,0.7182549983198756,0.9182165776154032,2
-0.36745162857479075,-1.5577791132275465,0.7999818514496506,-0.4442850995101997,1
0.6497228625773261,-0.2771802792113158,0.0862573712657081,-1.438782392014445,1
-2.7720568658135174,-1.0324524500305272,0.424565845002159,0.8139818987763048,2
-0.32243258223814864,-1.2511498191683437,1.3037378912572584,1.2104742016629448,2
-0.7941708943636565,-1.1537418729318187,0.9267249277973056,0.30205935165257203,1
-0.4980574925884813,1.5995819968182508,2.680292162438045,2.090017458408294,2
-0.7913941129877157,-0.7152735628266591,0.8963319791657649,-1.0494727170139593,1
-0.13076175735771456,0.01439768959787191,-2.12612122875728,-2.004754202813212,0
-1.5077844577540676,-0.9270159108426801,1.5172173371401372,1.7897444184488855,2
-0.2587494663437694,0.05957533228422407,-1.9123983818661086,-1.45348141129821,0
-2.558151133059614,-2.19505519866701,1.1434541675182763,-0.7386042057701012,1
-1.073341411381531,-1.635781597934334,1.3205307219501243,0.23236224703424746,1
-0.03546651935163703,-0.7897152163487748,1.0698472483912884,1.5384941686790683,2
-1.0273481880649387,-4.5952183728418365,-1.570938112851095,-1.9834620603281938,2
-2.2326474292794627,-1.5955011074257017,-0.10707098534867066,1.030374310739121,2
-0.7633517799436651,-1.3556442978992198,-1.9504562472936413,-1.0964390991839572,0
-0.24696571461939987,-0.33308190943761173,-2.7181294444375723,-0.8725388827523011,0
-1.7197367530464187,-2.113592019780093,0.9249732221563552,0.3822320701418429,1
-1.9441154211624438,-0.7172376158792195,0.8722111458511803,-1.966063742809667,1
-1.518816547196288,-0.8364472268518336,1.5712309382194434,-1.9562672869122877,1
-2.2548930046196265,-1.6925069009419933,1.3475110759285593,0.5155333239434796,1
-0.67814994559374,-0.23349413178761602,-0.9059541900317153,-1.2949655661410384,0
-1.312288991481335,-0.8543751714186711,0.43867308688919593,-1.4489098353415277,0
1.3180309020318686,-0.14023645258978457,0.6647595605899952,-0.17314505792063783,1
0.3310958964347561,-1.221593389244352,0.6683732861674974,0.9901672689399976,1
-0.7590709639573604,-0.8199053604963444,-1.7612427396491603,-1.2409093175410641,0
-1.9696033735576102,-2.072445638849108,0.3686967170995683,0.7834044181156044,0
-1.0317290260954677,-1.1180058267304251,-0.9648479951279645,-0.8442649133549782,0
-1.854057978641313,-2.162958195478562,-0.3237895825886973,0.8556596613416825,0
-0.33336642013514295,0.21532759243360555,1.0782042149989817,-0.6627420200535521,1
-4.073397414381495,-2.20199934140983,1.731651619909282,-2.158178582796819,1
0.51534490648383,-0.9025777858781411,1.3426471487697995,0.7055966418106729,2
-0.6248444810616015,-1.2829016379261908,1.3674609403786395,-0.23771119702690335,1
0.07002345956735878,-0.48716433890983646,1.6273414203855103,1.6442665600962316,2
-2.397727052307009,-3.396588592346393,0.5882042161529819,1.505115449362111,1
-0.7575938195604376,-1.3378742343635506,1.3541118643016439,0.11729337209315882,1
-1.4632204975952334,-0.3324205619564955,1.4761716282482822,-2.951999520136436,1
-2.763971975219996,-0.6407919997833482,1.9160123195847483,-2.5945744223808136,1
-0.8055806687153506,-0.7595861247588827,-1.5547924315872659,-1.7325787488187485,0
-0.5758576888651905,0.09522306676173731,-1.0236828385413752,-0.741333808292401,0
-1.5499051572005542,-1.023266159467443,1.0386076055048883,-2.050064534765892,1
-1.5491651583443278,-1.416056122408275,0.7187600872661146,-0.05864551708153587,2
-1.0397244562593817,-0.9530443817253981,0.5132659379780381,1.2553581849200195,2
-0.3137111777403233,2.5529559162317113,2.816980985120388,1.5633856896082121,2
-0.689212353975772,-1.0848368341227035,0.7289272271164925,-0.18319516133287583,1
-2.570698781606886,-1.8403459396207542,2.7091505498402575,0.034562118731976454,0
-1.1509301574484734,-1.1945390233287778,-0.7427494559580103,-1.3318605591331827,0
-0.776333620021609,-2.8868120292168102,1.076864740106203,2.4216434909511237,1
-0.7862174170473528,-0.016648915632071604,-0.7828691364752296,-0.7595513367777821,0
-2.855605474106259,-1.7602127392804883,3.2378626100194685,1.8584049430542615,0
-1.7426142320630293,-0.09265366756247329,1.3794551155134303,1.0640347761757827,2
-0.012226413074465814,-0.6835019187993012,1.4641078121848334,1.0851718491464863,2
-0.19925926100065028,-1.3032989672724264,1.2305873879457172,0.8137128820614108,1
1.2019968436998494,0.35831270161158923,0.7899487965562687,-1.0505467146128935,1
-2.405101683269746,-2.4645017240688385,1.31860964596271,0.6811167165795258,0
-3.345064208183249,-0.8577793400673493,1.513352988597808,-2.2674714962663916,1
-0.3574152859964925,-1.28391174821786,1.0536294631551424,-0.1900453104150691,1
-0.5653693161603062,-1.2279930206837009,-2.335195114873353,-2.0048776544577054,0
0.9034837809270022,0.18342537855104624,2.00899025477171,1.6456963102866609,2
-0.6054108180688,-0.6599961254589015,-1.60951204297635,-1.3720272014473194,0
-2.0592637647647742,-0.7182486987422951,0.6693939840342364,1.867761943272656,1
-1.334130162087153,-1.895892591556037,0.6240716701835098,0.5404254367645246,2
0.6996590022868141,-1.3149504788478916,0.859321728739185,1.630070802058186,1
-1.5249973175770024,-1.759235602632606,0.6408515631561169,0.5678095083958972,2
-2.7828191477993625,-1.0402590333186503,0.9827166044663928,-2.8878798299173765,1
-2.2106952578384123,-0.2710684078500213,1.594044452706182,1.2156460148962878,2
-0.3518671148149072,-0.41743148958846754,-2.230189079153714,-1.2705748708438795,0
-1.1823844494507645,-0.9905498739780928,-0.1865775993608343,-1.1060881206630442,0
-0.8058601679995566,-3.53736531563831,0.25329168567143545,0.7804014153849979,2
-1.3477021888837841,-1.4803968203529112,0.30455641379950393,0.7036880053730036,2
-1.6498595176713544,-2.343989650553752,-0.6760739148990462,-1.2394349699702965,0
-1.279995312258476,-0.997057385521995,-0.2635044268232397,-0.1685160212554988,0
-1.5000101439548745,-1.3728439806162736,-0.2661892084358629,-0.492175485246687,0
-1.8687910592525396,-2.3831635460138507,1.0999936933801047,-0.544726923321903,1
-1.8540031114759559,-1.7194721949919063,0.9578594415503052,-1.710573954178966,0
-2.2504632741202584,-0.9753437504127456,0.8259448488604013,-2.8535022802190593,1
-0.6267521342476969,0.42805298557597404,-0.6097614337670536,-0.022499425426601105,0
-1.495539438155943,-0.4391149031943504,1.6081178425701563,1.9411905500215578,2
-0.2955899919658539,0.3408186422096784,-1.5325338712140097,-0.9299384713605982,0
-0.6407890831100294,-0.27871683321414475,-0.9197523964050714,-1.0154399254626116,0
-1.5454039679048386,0.05330017755886218,1.066838776692507,-3.06407656036687,1
-3.0292411830066723,-1.617797427666419,1.6127264973255109,-3.268922651042545,1
0.7529486250504982,0.8025877352886941,0.6488432804328834,-2.0941128857034057,1
-2.6901798365993077,-0.9693029760615842,1.1291643357756984,-0.7279541932571121,1
-1.415945998936083,-1.635103280403355,0.9056144876142265,0.7458221736347529,2
-2.6359516347865197,-0.7874871973012503,1.2045178605529865,-1.961186777285075,1
-1.6525696964488716,-1.8926321012808534,1.3345907393278602,-1.205282649507451,1
-0.9208021933868057,-0.22733214768742183,-0.5881613557903167,-0.038637172745873416,0
-0.6030477346218354,-0.8362929164099812,0.5320220202001695,-1.8772240177756325,1
-0.5137080542882813,-1.6393000778082367,0.7770335645512054,0.08914325233295806,2
-0.24744830660505923,-0.8642972315802002,0.7441931583826165,0.15674868081517435,1
-1.0110943617627604,0.235210396597465,1.5947127451176728,1.4852208474338278,2
0.34617486759515126,-0.5289365110806159,1.963902491269,1.1080254011339907,2
-0.35186451408017394,-0.8883015404526591,0.6567282904958531,-0.6001965831037703,1
-0.8583468309739617,-0.5268051115889114,1.1704683409585195,1.3546142662944458,2
-0.6483901214916943,-2.2162565224340924,0.5740878675645056,0.28685403633357553,2
-1.5421929356325794,-1.2776376353768182,-0.13500647672660548,0.6122396467165983,2
-0.64910540631093,-0.08893721063816484,0.6101895325976121,-2.463112716647867,1
-2.494706180350219,-1.0307068191892406,1.086746638508841,-2.10824032003615,1
-1.7295159847651036,-3.3165854430905415,-0.21389476021086384,-0.8414653103955965,2
-1.9060606936446887,-2.1052229896677215,0.6200844646946944,-1.6670915647154543,0
-1.3012113883541137,0.23948833870159913,2.1298557234888364,2.461351198882964,2
0.1667198790572353,-0.0035385068394598873,-2.780854884495106,-2.6128494140024507,0
-2.002807541844276,-1.4065724943352493,0.6776298261220978,-0.6024016406057818,1
-1.3886180203040057,-3.4404473935782067,-0.3423160058568635,1.1529109736716499,2
-0.17431270667027554,-0.5372901535426167,1.5598241128870967,0.7743196288419082,2
-0.5986014278019718,-1.0692248391319514,1.0949070925041484,0.1463260077738997,1
-1.0481095750562106,-0.45741682983674836,-0.21987840273231363,-0.4868982971272833,0
-1.3035499992768338,-1.326717804748788,0.7178789447774028,0.11914127523166251,2
-1.0361644140949051,-1.7699139583704415,-1.5615557859801688,-2.301738868589081,0
-1.80030098127978,-1.884878473637655,0.16907512713317674,0.23696595593276015,0
-0.9823816646904551,0.3598791334115852,0.6086074703082405,-1.2350400062860778,0
-2.2592736788400343,-1.5941240466362272,1.897720115232187,-1.9811473339289454,1
-0.19696657403321605,-0.3219986125189964,-2.8327103625443053,-1.0676051049869337,0
-1.4305568587768278,-1.7471874109508838,-0.8190061983601281,-0.3525235198800142,0
-0.3732699148006112,0.26683312046927177,0.992766595661457,-3.369951548174185,1
-0.6614976631862199,-2.3308556668353084,0.5637518986379335,1.2414574926145128,2
-2.2599092547086457,-2.931607656751787,-0.8570383726509496,-0.016801580942970906,2
-1.509263905821973,-0.683656271808631,0.5063755973546136,0.5358233727334307,0
-2.613817094269348,-2.636589102226971,-0.5086734508284614,-0.4365698952901842,2
0.3622213181850964,-0.02628019740051557,0.7256235931457435,-2.5972904260100185,1
-0.8597505754154566,-0.7923919758146758,-0.9178482380132357,-1.4360923848970337,0
0.6610250243719984,-0.04704766374299818,0.8306453988068385,-1.1550187762921251,1
0.1751086470477643,-0.1670597600818634,-3.0581161917600634,-3.450210834579229,2
-0.2882005632735687,-1.2546183728023683,1.0807220144737968,-0.6025882988405808,1
0.29821918789143576,-1.355828858794688,0.7347688474365334,-0.043020178969969125,1
-0.8109069482517975,0.8924285138131338,2.3906005421846652,2.772691268274518,2
-0.7833055814410421,-0.9508830300317715,-1.5981306967507098,-1.2859932524077875,0
0.1394658855246771,-0.7076073011646871,0.5870809423634565,1.7792139956887523,1
0.2779133865818544,-0.6613731256452273,0.8505239346614998,-0.07340660982031177,1
-1.782037372584946,0.40767131548639934,1.2422633134971783,1.3942407278753106,2
-0.6804268921800121,-1.3211331870881398,0.7494948777082171,-0.28113735345154167,1
-1.2719247005541918,-0.41301096960056194,2.020094565588267,-1.4119715726144668,1
-0.39831661029091425,0.9919405958966625,2.2379760408081792,1.6345106224200925,2
-4.118430192777543,-2.772532932347789,2.156729043337978,-0.5410343590785853,1
-1.3532813683063651,0.2953621715146637,1.1569850890945845,-3.340894878006589,1
-1.125401145295906,-1.6990919581532429,-1.0201375627531655,-1.7001550132385506,0
-0.814688541090856,-0.7314730978693662,-1.1092230921208537,-1.973775265741893,0
-0.5951955487620616,-0.14452356727379712,0.9552446585160261,-1.0800806358871105,1
-0.1605893643740849,0.9568947243625441,2.8156182045227034,2.4955104354189857,2
1.0950898240908122,-1.0178032443778482,1.7806386570508086,1.1315101348129917,2
-1.5218160966318077,-0.6555933610161098,0.46840109200201185,0.21801740118350632,0
-1.4805049984063936,-1.5859044007850636,0.4049033058972955,0.42922274237241065,2
-1.1555515212141847,-0.8399940079208386,-0.4426182461055199,-0.6208072312428072,0
-1.186494430168494,-1.748981461897824,0.7191337988036575,0.9403150971518126,1
-1.003375660910969,-2.563417641843694,1.0134101632907595,0.7507878734180469,1
-1.2727770379990064,-1.0170391627320683,1.4463097038381658,0.606673824569719,1
-1.1333248104120748,-0.313762290091792,1.7270489299922764,-1.350098081254372,1
0.9156599427306156,0.7622870756474669,2.9607035658431213,2.237236979311882,2
-1.4618967413498984,-0.5924313648016193,0.5105945547849646,-2.0646313439559365,1
-0.30259437089279617,-0.8712688196154244,1.1612555130827824,1.2300626931828305,2
-3.762551140698541,-1.8662721122904729,1.388535117168247,-2.6919937243645244,1
-1.5554971483465065,-0.9045340487290217,0.40899554425092544,0.6614145375415159,0
-1.452102878282699,-1.252839819543661,0.05825539456246975,-0.573470964078906,0
-1.0651946125539724,-1.4169112901739405,-1.569791663012892,-1.5345733947271332,0
0.4009278845590387,-1.2078520003125282,0.4935152236308896,1.6663726407222135,1
0.18996128715062288,0.34622519032913956,-3.089706477297591,-2.093418065588086,0
-2.3113233708440895,-2.9456212735391567,0.7407909629354124,-0.9114020556351741,0
-1.5767596812027251,-1.3323127708927882,0.5820373909128391,-0.7922083081187892,0
-0.7386191953031425,-0.5294355002408015,0.849814701172863,-0.21983878874798357,1
-2.7668339251262277,-2.3918922635121174,2.262264885738337,0.2311229578122953,0
-1.665989189330062,-2.0379463081419424,0.2769809621640399,-1.1279230360317094,1
1.1958161773399358,1.1850512750790303,-4.629412042622323,-2.051958114251553,0
-1.491279142497805,-1.5899772914579997,-1.1226571766852176,0.8620348254827646,0
-1.6168220860515674,-0.8681612163680515,1.1729971426503862,-2.7739165542178914,1
0.11763717373693039,-1.0820147052014648,1.455381342212521,2.196808079541087,2
-0.33740635944455855,-1.0501614167324025,0.8167060122084853,-2.3871518406246275,1
-1.022253885128117,-0.6098847285866809,0.7273432300441163,-1.5662407192914505,1
-1.8129348384148938,-0.025142108036302013,1.275797585095594,-5.273616932335959,1
-0.3163183815191103,0.23629032559688445,-1.3478003421891178,-2.009326668325179,0
-1.63980243824507,-1.18042592487658,0.9454979406415513,-1.0635602560566924,0
-1.2527720445145099,-1.0507117411849203,1.268107548311455,2.5375446877396444,2
-1.0753670085758982,-0.9823818876096647,1.124494786974714,-0.4643351218917853,1
0.1730069609607574,-0.10758934756816907,-2.9570295861561213,-1.9696295039824026,0
-1.7960753907634088,-1.419165501640715,0.9879221964983411,-1.4999135508065033,1
-0.97393227527874,-0.928557403751324,-1.1612739397188325,-0.892326581176493,0
-0.9577614609083174,-0.5636853900158576,-0.43689799091224035,-1.2154328400990684,0
-1.1608645171971412,-0.7733470170214651,-0.2668341654961308,-0.8855694924375297,0
-0.7612393533944883,-0.472282475963827,1.3015511805006967,1.4078638231765452,2
-2.454531319048532,-2.59940034519016,1.2991201962017676,0.44804509706904505,0
-1.5114679689882367,-1.8228059807673478,1.263022897737491,-0.4361736271006381,1
-0.49271783683604675,0.21628220592515102,-1.5337090981143837,-0.9844691801352807,0
-0.6258722863090904,-1.2117584836950772,1.4488158514432432,-0.47488065768360843,1
-1.5085743084706076,-1.3190278158245121,0.07380288092578602,-0.9855300642777156,0
-0.7368615094381208,0.5408698388949584,1.6400788252312046,1.418410286009748,2
0.4978491860241834,0.27987883199559116,-3.9082406974512276,-2.6803234910807596,0
-1.5724062067021962,-1.5666019989938922,0.7830352174502464,0.3366034553882916,2
-1.3061009532592143,-0.46068566875862216,0.4556637722296002,0.24955337854532855,0
-1.7900379862317202,-1.3812727971933976,0.9817286006924772,-1.0819034024117227,1
-1.758428312080615,-1.845452188592141,0.8449502501996414,-1.7224035928510286,1
2.356955075428753,-1.3415438744285118,0.522658557673267,2.0077537146922473,1
-0.9483315638596014,-0.873498020836518,1.285427294578273,1.4016438838001954,2
-1.0259362993347483,-0.6125422806073877,1.3673940536261604,1.5289181046674685,2
-1.7087910303825464,-3.012726445510616,-0.7242155702953983,-0.9952440688016477,2
-1.9575063816967417,-2.830163982337491,0.10913450679091352,-1.4489536122551878,0
-0.9696007617226132,-1.0096074517977094,-1.0026412141163226,-0.8214065856656629,0
0.37548652395305915,-1.2640516038083909,0.5518034602840196,0.3738437224814928,1
0.10911340791869506,-1.4335684430963407,1.0397262209066158,1.3824571894477984,2
-0.8151678530029268,-0.8294776158439203,0.752548997810296,1.0704309890501171,2
-1.81661616213602,-1.4528051551878425,1.39192861934018,-0.9625896988600333,0
-1.544571670812463,-2.554622472272862,-0.09034199129952025,-0.8277375436047949,2
-2.959916476833226,-2.218313082380804,3.3754951628983036,0.2725746646710072,0
-0.8203859750098179,-1.535027188804455,0.6827749342197267,1.3092931292499115,2
-0.2272073741315237,-0.6724450321475207,-2.5909208393153227,-2.375998252684444,0
-0.007060769137559153,0.09510505904528954,-2.8357979171365315,-1.637223719581628,0
0.048596788563543436,1.5772794595517743,2.9317921108338743,2.5958619749381855,2
-0.34726777613300697,0.22809165231266704,1.447118445330107,1.9247208498633752,2
-1.7858745322949638,-1.9200442427706808,-0.3201216903315982,-0.26088012760163126,1
-0.39937301768609845,-0.6568715858990541,-2.6698707865036946,-1.505746777113263,0
-0.4161688317863329,-0.8028309932700896,0.7557080198032728,1.5977149636704198,1
-0.5953926326036131,-1.208221418761825,-2.3466575006515624,-1.1543497871025958,0
0.30041149767758935,-1.7460580592639383,1.3819829617036716,3.321568173584046,1
0.4413525818149462,0.12210503954348062,2.2686396078784092,-0.08306470718160064,2
-0.42405341997071555,-1.0042586993973581,0.8974286591863445,1.3489164267941125,1
-1.3309010194707993,-1.45969990049492,0.39172888271252937,-0.2952816823248452,2
-2.057176781931666,-0.6856397452920209,0.9968193871039978,0.9783579056734092,2
-2.342691662449437,-2.2616759997455747,1.8081620924101927,-0.9852844763272487,1
-0.46769589585583615,2.010821492984155,2.7456567366427906,2.0961463336358923,2
0.16856326094028007,-0.17613067064904853,0.9221872944802378,-2.1799591240256477,1
0.49541037523093,-0.3243841583450604,1.2347718245378594,-0.9253308889428011,1
-1.3119839958798065,-2.0756134627552534,-1.5153884191065583,-1.8032739617029283,0
-0.6802183789433234,0.11497183322728088,1.9383288876717197,1.277567549610212,2
-3.590508739772483,-1.2875263711439635,2.039971537944264,-2.1618420287166416,1
-1.1371159174525627,-0.5399567738158336,-0.24824687521776756,-0.5292464023819172,0
-1.4721603374020995,-1.7699262111545158,-0.6013957928609341,-1.0621025306414635,0
0.5900887789366023,-0.6040847996889569,0.39163035519913225,-0.6163360689714749,1
-1.1263424842254433,-4.475566074200439,-0.5904827515256075,-0.5955342444690561,2
-0.5726775111855684,-0.8847371969853493,0.5694541678355876,-0.4779677178063382,1
-1.8373274074385697,-2.1075877690887834,-0.2802481527021077,0.7822905538118141,0
